GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITS,ANRCA,CBSAA,CSAA,METDIVA,MEMI,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,UR,PCI,PUMA5A,GEOID,BTTRA,BTBGA,NAME_E,ALW1E001,NAME_M,ALW1M001
"G5108200","2015-2019","VA",,,"Virginia","51","Waynesboro city","820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51820",,,"Waynesboro city, Virginia",45011,"Waynesboro city, Virginia",6218
"G5108300","2015-2019","VA",,,"Virginia","51","Williamsburg city","830",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51830",,,"Williamsburg city, Virginia",57463,"Williamsburg city, Virginia",5298
"G5108400","2015-2019","VA",,,"Virginia","51","Winchester city","840",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US51840",,,"Winchester city, Virginia",58818,"Winchester city, Virginia",4511
"G5300010","2015-2019","WA",,,"Washington","53","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53001",,,"Adams County, Washington",48294,"Adams County, Washington",5600
"G5300030","2015-2019","WA",,,"Washington","53","Asotin County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53003",,,"Asotin County, Washington",53715,"Asotin County, Washington",3061
"G5300050","2015-2019","WA",,,"Washington","53","Benton County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53005",,,"Benton County, Washington",69023,"Benton County, Washington",1606
"G5300070","2015-2019","WA",,,"Washington","53","Chelan County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53007",,,"Chelan County, Washington",58795,"Chelan County, Washington",2004
"G5300090","2015-2019","WA",,,"Washington","53","Clallam County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53009",,,"Clallam County, Washington",52192,"Clallam County, Washington",1968
"G5300110","2015-2019","WA",,,"Washington","53","Clark County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53011",,,"Clark County, Washington",75253,"Clark County, Washington",1323
"G5300130","2015-2019","WA",,,"Washington","53","Columbia County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53013",,,"Columbia County, Washington",53423,"Columbia County, Washington",7872
"G5300150","2015-2019","WA",,,"Washington","53","Cowlitz County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53015",,,"Cowlitz County, Washington",54506,"Cowlitz County, Washington",1908
"G5300170","2015-2019","WA",,,"Washington","53","Douglas County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53017",,,"Douglas County, Washington",62951,"Douglas County, Washington",3397
"G5300190","2015-2019","WA",,,"Washington","53","Ferry County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53019",,,"Ferry County, Washington",41939,"Ferry County, Washington",4193
"G5300210","2015-2019","WA",,,"Washington","53","Franklin County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53021",,,"Franklin County, Washington",63584,"Franklin County, Washington",2180
"G5300230","2015-2019","WA",,,"Washington","53","Garfield County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53023",,,"Garfield County, Washington",55900,"Garfield County, Washington",9592
"G5300250","2015-2019","WA",,,"Washington","53","Grant County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53025",,,"Grant County, Washington",55556,"Grant County, Washington",2420
"G5300270","2015-2019","WA",,,"Washington","53","Grays Harbor County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53027",,,"Grays Harbor County, Washington",51240,"Grays Harbor County, Washington",2489
"G5300290","2015-2019","WA",,,"Washington","53","Island County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53029",,,"Island County, Washington",68604,"Island County, Washington",1923
"G5300310","2015-2019","WA",,,"Washington","53","Jefferson County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53031",,,"Jefferson County, Washington",55127,"Jefferson County, Washington",3855
"G5300330","2015-2019","WA",,,"Washington","53","King County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53033",,,"King County, Washington",94974,"King County, Washington",726
"G5300350","2015-2019","WA",,,"Washington","53","Kitsap County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53035",,,"Kitsap County, Washington",75411,"Kitsap County, Washington",1403
"G5300370","2015-2019","WA",,,"Washington","53","Kittitas County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53037",,,"Kittitas County, Washington",56004,"Kittitas County, Washington",2556
"G5300390","2015-2019","WA",,,"Washington","53","Klickitat County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53039",,,"Klickitat County, Washington",55773,"Klickitat County, Washington",4895
"G5300410","2015-2019","WA",,,"Washington","53","Lewis County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53041",,,"Lewis County, Washington",53484,"Lewis County, Washington",1685
"G5300430","2015-2019","WA",,,"Washington","53","Lincoln County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53043",,,"Lincoln County, Washington",54631,"Lincoln County, Washington",4499
"G5300450","2015-2019","WA",,,"Washington","53","Mason County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53045",,,"Mason County, Washington",57634,"Mason County, Washington",2177
"G5300470","2015-2019","WA",,,"Washington","53","Okanogan County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53047",,,"Okanogan County, Washington",47240,"Okanogan County, Washington",2101
"G5300490","2015-2019","WA",,,"Washington","53","Pacific County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53049",,,"Pacific County, Washington",46733,"Pacific County, Washington",3023
"G5300510","2015-2019","WA",,,"Washington","53","Pend Oreille County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53051",,,"Pend Oreille County, Washington",50591,"Pend Oreille County, Washington",3080
"G5300530","2015-2019","WA",,,"Washington","53","Pierce County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53053",,,"Pierce County, Washington",72113,"Pierce County, Washington",833
"G5300550","2015-2019","WA",,,"Washington","53","San Juan County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53055",,,"San Juan County, Washington",63622,"San Juan County, Washington",1905
"G5300570","2015-2019","WA",,,"Washington","53","Skagit County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53057",,,"Skagit County, Washington",67028,"Skagit County, Washington",1786
"G5300590","2015-2019","WA",,,"Washington","53","Skamania County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53059",,,"Skamania County, Washington",65181,"Skamania County, Washington",4118
"G5300610","2015-2019","WA",,,"Washington","53","Snohomish County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53061",,,"Snohomish County, Washington",86691,"Snohomish County, Washington",820
"G5300630","2015-2019","WA",,,"Washington","53","Spokane County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53063",,,"Spokane County, Washington",56904,"Spokane County, Washington",952
"G5300650","2015-2019","WA",,,"Washington","53","Stevens County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53065",,,"Stevens County, Washington",51775,"Stevens County, Washington",1729
"G5300670","2015-2019","WA",,,"Washington","53","Thurston County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53067",,,"Thurston County, Washington",72003,"Thurston County, Washington",1398
"G5300690","2015-2019","WA",,,"Washington","53","Wahkiakum County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53069",,,"Wahkiakum County, Washington",53227,"Wahkiakum County, Washington",7419
"G5300710","2015-2019","WA",,,"Washington","53","Walla Walla County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53071",,,"Walla Walla County, Washington",57858,"Walla Walla County, Washington",3778
"G5300730","2015-2019","WA",,,"Washington","53","Whatcom County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53073",,,"Whatcom County, Washington",62984,"Whatcom County, Washington",1391
"G5300750","2015-2019","WA",,,"Washington","53","Whitman County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53075",,,"Whitman County, Washington",42745,"Whitman County, Washington",2318
"G5300770","2015-2019","WA",,,"Washington","53","Yakima County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US53077",,,"Yakima County, Washington",51637,"Yakima County, Washington",1030
"G5400010","2015-2019","WV",,,"West Virginia","54","Barbour County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54001",,,"Barbour County, West Virginia",38459,"Barbour County, West Virginia",4015
"G5400030","2015-2019","WV",,,"West Virginia","54","Berkeley County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54003",,,"Berkeley County, West Virginia",62515,"Berkeley County, West Virginia",1954
"G5400050","2015-2019","WV",,,"West Virginia","54","Boone County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54005",,,"Boone County, West Virginia",40739,"Boone County, West Virginia",2817
"G5400070","2015-2019","WV",,,"West Virginia","54","Braxton County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54007",,,"Braxton County, West Virginia",41466,"Braxton County, West Virginia",4728
"G5400090","2015-2019","WV",,,"West Virginia","54","Brooke County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54009",,,"Brooke County, West Virginia",51496,"Brooke County, West Virginia",4518
"G5400110","2015-2019","WV",,,"West Virginia","54","Cabell County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54011",,,"Cabell County, West Virginia",40028,"Cabell County, West Virginia",1580
"G5400130","2015-2019","WV",,,"West Virginia","54","Calhoun County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54013",,,"Calhoun County, West Virginia",38382,"Calhoun County, West Virginia",5756
"G5400150","2015-2019","WV",,,"West Virginia","54","Clay County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54015",,,"Clay County, West Virginia",35024,"Clay County, West Virginia",4796
"G5400170","2015-2019","WV",,,"West Virginia","54","Doddridge County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54017",,,"Doddridge County, West Virginia",45545,"Doddridge County, West Virginia",5363
"G5400190","2015-2019","WV",,,"West Virginia","54","Fayette County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54019",,,"Fayette County, West Virginia",41394,"Fayette County, West Virginia",2420
"G5400210","2015-2019","WV",,,"West Virginia","54","Gilmer County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54021",,,"Gilmer County, West Virginia",42636,"Gilmer County, West Virginia",4710
"G5400230","2015-2019","WV",,,"West Virginia","54","Grant County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54023",,,"Grant County, West Virginia",42216,"Grant County, West Virginia",4645
"G5400250","2015-2019","WV",,,"West Virginia","54","Greenbrier County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54025",,,"Greenbrier County, West Virginia",40200,"Greenbrier County, West Virginia",3180
"G5400270","2015-2019","WV",,,"West Virginia","54","Hampshire County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54027",,,"Hampshire County, West Virginia",47857,"Hampshire County, West Virginia",3856
"G5400290","2015-2019","WV",,,"West Virginia","54","Hancock County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54029",,,"Hancock County, West Virginia",45763,"Hancock County, West Virginia",2003
"G5400310","2015-2019","WV",,,"West Virginia","54","Hardy County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54031",,,"Hardy County, West Virginia",47438,"Hardy County, West Virginia",5942
"G5400330","2015-2019","WV",,,"West Virginia","54","Harrison County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54033",,,"Harrison County, West Virginia",53022,"Harrison County, West Virginia",1879
"G5400350","2015-2019","WV",,,"West Virginia","54","Jackson County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54035",,,"Jackson County, West Virginia",47837,"Jackson County, West Virginia",4500
"G5400370","2015-2019","WV",,,"West Virginia","54","Jefferson County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54037",,,"Jefferson County, West Virginia",80430,"Jefferson County, West Virginia",3750
"G5400390","2015-2019","WV",,,"West Virginia","54","Kanawha County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54039",,,"Kanawha County, West Virginia",46639,"Kanawha County, West Virginia",1984
"G5400410","2015-2019","WV",,,"West Virginia","54","Lewis County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54041",,,"Lewis County, West Virginia",39908,"Lewis County, West Virginia",3220
"G5400430","2015-2019","WV",,,"West Virginia","54","Lincoln County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54043",,,"Lincoln County, West Virginia",42345,"Lincoln County, West Virginia",6842
"G5400450","2015-2019","WV",,,"West Virginia","54","Logan County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54045",,,"Logan County, West Virginia",36168,"Logan County, West Virginia",3309
"G5400470","2015-2019","WV",,,"West Virginia","54","McDowell County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54047",,,"McDowell County, West Virginia",27682,"McDowell County, West Virginia",1897
"G5400490","2015-2019","WV",,,"West Virginia","54","Marion County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54049",,,"Marion County, West Virginia",50305,"Marion County, West Virginia",1689
"G5400510","2015-2019","WV",,,"West Virginia","54","Marshall County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54051",,,"Marshall County, West Virginia",48557,"Marshall County, West Virginia",3600
"G5400530","2015-2019","WV",,,"West Virginia","54","Mason County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54053",,,"Mason County, West Virginia",46078,"Mason County, West Virginia",5382
"G5400550","2015-2019","WV",,,"West Virginia","54","Mercer County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54055",,,"Mercer County, West Virginia",40784,"Mercer County, West Virginia",1908
"G5400570","2015-2019","WV",,,"West Virginia","54","Mineral County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54057",,,"Mineral County, West Virginia",49936,"Mineral County, West Virginia",3501
"G5400590","2015-2019","WV",,,"West Virginia","54","Mingo County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54059",,,"Mingo County, West Virginia",32764,"Mingo County, West Virginia",4039
"G5400610","2015-2019","WV",,,"West Virginia","54","Monongalia County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54061",,,"Monongalia County, West Virginia",52455,"Monongalia County, West Virginia",1803
"G5400630","2015-2019","WV",,,"West Virginia","54","Monroe County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54063",,,"Monroe County, West Virginia",38540,"Monroe County, West Virginia",5847
"G5400650","2015-2019","WV",,,"West Virginia","54","Morgan County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54065",,,"Morgan County, West Virginia",51745,"Morgan County, West Virginia",5772
"G5400670","2015-2019","WV",,,"West Virginia","54","Nicholas County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54067",,,"Nicholas County, West Virginia",40086,"Nicholas County, West Virginia",1793
"G5400690","2015-2019","WV",,,"West Virginia","54","Ohio County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54069",,,"Ohio County, West Virginia",50584,"Ohio County, West Virginia",2165
"G5400710","2015-2019","WV",,,"West Virginia","54","Pendleton County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54071",,,"Pendleton County, West Virginia",42312,"Pendleton County, West Virginia",2815
"G5400730","2015-2019","WV",,,"West Virginia","54","Pleasants County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54073",,,"Pleasants County, West Virginia",56838,"Pleasants County, West Virginia",11594
"G5400750","2015-2019","WV",,,"West Virginia","54","Pocahontas County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54075",,,"Pocahontas County, West Virginia",41882,"Pocahontas County, West Virginia",4345
"G5400770","2015-2019","WV",,,"West Virginia","54","Preston County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54077",,,"Preston County, West Virginia",51888,"Preston County, West Virginia",3735
"G5400790","2015-2019","WV",,,"West Virginia","54","Putnam County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54079",,,"Putnam County, West Virginia",60097,"Putnam County, West Virginia",5229
"G5400810","2015-2019","WV",,,"West Virginia","54","Raleigh County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54081",,,"Raleigh County, West Virginia",43748,"Raleigh County, West Virginia",2224
"G5400830","2015-2019","WV",,,"West Virginia","54","Randolph County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54083",,,"Randolph County, West Virginia",43320,"Randolph County, West Virginia",3147
"G5400850","2015-2019","WV",,,"West Virginia","54","Ritchie County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54085",,,"Ritchie County, West Virginia",43577,"Ritchie County, West Virginia",3564
"G5400870","2015-2019","WV",,,"West Virginia","54","Roane County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54087",,,"Roane County, West Virginia",37373,"Roane County, West Virginia",3397
"G5400890","2015-2019","WV",,,"West Virginia","54","Summers County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54089",,,"Summers County, West Virginia",38187,"Summers County, West Virginia",2267
"G5400910","2015-2019","WV",,,"West Virginia","54","Taylor County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54091",,,"Taylor County, West Virginia",48578,"Taylor County, West Virginia",4028
"G5400930","2015-2019","WV",,,"West Virginia","54","Tucker County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54093",,,"Tucker County, West Virginia",49118,"Tucker County, West Virginia",2393
"G5400950","2015-2019","WV",,,"West Virginia","54","Tyler County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54095",,,"Tyler County, West Virginia",43087,"Tyler County, West Virginia",5371
"G5400970","2015-2019","WV",,,"West Virginia","54","Upshur County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54097",,,"Upshur County, West Virginia",40322,"Upshur County, West Virginia",3078
"G5400990","2015-2019","WV",,,"West Virginia","54","Wayne County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54099",,,"Wayne County, West Virginia",37988,"Wayne County, West Virginia",2884
"G5401010","2015-2019","WV",,,"West Virginia","54","Webster County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54101",,,"Webster County, West Virginia",34927,"Webster County, West Virginia",5179
"G5401030","2015-2019","WV",,,"West Virginia","54","Wetzel County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54103",,,"Wetzel County, West Virginia",43107,"Wetzel County, West Virginia",2433
"G5401050","2015-2019","WV",,,"West Virginia","54","Wirt County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54105",,,"Wirt County, West Virginia",46048,"Wirt County, West Virginia",7760
"G5401070","2015-2019","WV",,,"West Virginia","54","Wood County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54107",,,"Wood County, West Virginia",47321,"Wood County, West Virginia",1568
"G5401090","2015-2019","WV",,,"West Virginia","54","Wyoming County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US54109",,,"Wyoming County, West Virginia",42332,"Wyoming County, West Virginia",3567
"G5500010","2015-2019","WI",,,"Wisconsin","55","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55001",,,"Adams County, Wisconsin",46369,"Adams County, Wisconsin",1834
"G5500030","2015-2019","WI",,,"Wisconsin","55","Ashland County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55003",,,"Ashland County, Wisconsin",42510,"Ashland County, Wisconsin",2858
"G5500050","2015-2019","WI",,,"Wisconsin","55","Barron County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55005",,,"Barron County, Wisconsin",52703,"Barron County, Wisconsin",2104
"G5500070","2015-2019","WI",,,"Wisconsin","55","Bayfield County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55007",,,"Bayfield County, Wisconsin",56096,"Bayfield County, Wisconsin",1877
"G5500090","2015-2019","WI",,,"Wisconsin","55","Brown County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55009",,,"Brown County, Wisconsin",62340,"Brown County, Wisconsin",1112
"G5500110","2015-2019","WI",,,"Wisconsin","55","Buffalo County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55011",,,"Buffalo County, Wisconsin",57829,"Buffalo County, Wisconsin",1873
"G5500130","2015-2019","WI",,,"Wisconsin","55","Burnett County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55013",,,"Burnett County, Wisconsin",52672,"Burnett County, Wisconsin",1388
"G5500150","2015-2019","WI",,,"Wisconsin","55","Calumet County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55015",,,"Calumet County, Wisconsin",75814,"Calumet County, Wisconsin",2425
"G5500170","2015-2019","WI",,,"Wisconsin","55","Chippewa County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55017",,,"Chippewa County, Wisconsin",59742,"Chippewa County, Wisconsin",1759
"G5500190","2015-2019","WI",,,"Wisconsin","55","Clark County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55019",,,"Clark County, Wisconsin",54012,"Clark County, Wisconsin",1223
"G5500210","2015-2019","WI",,,"Wisconsin","55","Columbia County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55021",,,"Columbia County, Wisconsin",68005,"Columbia County, Wisconsin",2143
"G5500230","2015-2019","WI",,,"Wisconsin","55","Crawford County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"05000US55023",,,"Crawford County, Wisconsin",50595,"Crawford County, Wisconsin",2414
